Time(s),Distance(mm)
7.402616884740396,-6.248025378360595
7.403616968080674,-6.084015122204271
7.404617051420953,-5.865334780662501
7.405617134761231,-5.646654439120731
7.406617218101509,-5.263963841422644
7.407617301441787,-4.990613414495435
7.408617384782066,-4.771933072953665
7.409617468122344,-4.498582646026456
7.4106175514626225,-4.115892048328362
7.411617634802901,-3.8425416214011534
7.41261771814318,-3.5145211090885056
7.413617801483458,-3.2411706821612967
7.414617884823736,-2.9131501698486346
7.415617968164014,-2.475789486765109
7.416618051504293,-2.2024390598379
7.417618134844571,-1.8744185475252522
7.418618218184849,-1.4917279498271654
7.419618301525128,-0.9996971813581723
7.420618384865406,-0.6716766690455387
7.4216184682056845,-0.23431598596199876
7.422618551545963,0.09370452635066329
7.423618634886242,0.531065209434189
7.42461871822652,0.8044156363613979
7.425618801566798,1.2417763194449236
7.426618884907076,1.5697968317575857
7.427618968247355,1.8978173440702335
7.428619051587633,2.3898481125392124
7.429619134927911,2.6631985394664213
7.430619218268189,2.991219051779069
7.431619301608468,3.319239564091717
7.4326193849487465,3.7019301617898037
7.433619468289025,3.9752805887170126
7.434619551629303,4.193960930258797
7.435619634969582,4.357971186415114
7.43661971830986,4.740661784113215
7.437619801650138,5.0140122110404235
7.438619884990416,5.232692552582179
7.439619968330695,5.451372894123949
7.440620051670973,5.670053235665719
7.441620135011251,5.83406349182205
7.44262021835153,5.83406349182205
7.4436203016918085,5.998073747978367
7.444620385032087,6.162084004134684
7.445620468372365,6.326094260291015
7.446620551712644,6.435434431061893
7.447620635052922,6.490104516447346
7.4486207183932,6.490104516447346
7.449620801733478,6.490104516447346
7.450620885073757,6.490104516447346
7.451620968414035,6.490104516447346
7.452621051754313,6.490104516447346
7.453621135094592,6.435434431061893
7.454621218434871,6.271424174905576
7.455621301775149,6.107413918749259
7.456621385115427,5.998073747978367
7.457621468455705,5.888733577207475
7.458621551795984,5.83406349182205
7.459621635136262,5.560713064894841
7.46062171847654,5.39670280873851
7.461621801816819,5.17802246719674
7.462621885157097,4.904672040269531
7.4636219684973755,4.576651527956884
7.464622051837654,4.357971186415114
7.465622135177933,4.193960930258797
7.466622218518211,3.920610503331588
7.467622301858489,3.483249820248048
7.468622385198767,3.264569478706278
7.469622468539046,2.991219051779069
7.470622551879324,2.608528454080968
7.471622635219602,2.1711677709974424
7.47262271855988,1.8431472586847946
7.473622801900159,1.5697968317575857
7.4746228852404375,1.2417763194449236
7.475622968580716,0.6950754655905058
7.476623051920994,0.4217250386632969
7.477623135261273,0.09370452635066329
7.478623218601551,-0.23431598596199876
7.479623301941829,-0.6716766690455387
7.480623385282107,-1.0543672667436255
7.481623468622386,-1.4370578644417122
7.482623551962664,-1.7104082913689211
7.483623635302942,-2.093098889067008
7.484623718643221,-2.42111940137967
7.4856238019834995,-2.6397997429214257
7.486623885323778,-2.9131501698486346
7.487623968664056,-3.1318305113904117
7.488624052004335,-3.5691911944739445
7.489624135344613,-3.9518817921720384
7.490624218684891,-4.170562133713808
7.491624302025169,-4.389242475255571
7.492624385365448,-4.66259290218278
7.493624468705726,-4.88127324372455
7.494624552046004,-5.099953585266313
7.4956246353862825,-5.263963841422644
7.4966247187265616,-5.427974097578968
7.49762480206684,-5.591984353735292
7.498624885407118,-5.755994609891616
7.499624968747396,-5.974674951433386
7.500625052087675,-6.084015122204271
7.501625135427953,-6.1933552929751485
7.502625218768231,-6.3026954637460335
7.50362530210851,-6.4120356345169185
7.504625385448788,-6.3573655491314796
7.5056254687890664,-6.4120356345169185
7.506625552129345,-6.466705719902357
7.507625635469624,-6.4120356345169185
7.508625718809902,-6.4120356345169185
7.50962580215018,-6.4120356345169185
7.510625885490458,-6.248025378360595
7.511625968830737,-6.248025378360595
7.512626052171015,-6.13868520758971
7.513626135511293,-5.974674951433386
7.514626218851571,-5.865334780662501
7.51562630219185,-5.646654439120731
7.5166263855321285,-5.537314268349853
7.517626468872407,-5.373304012193522
7.518626552212685,-5.154623670651759
7.519626635552964,-5.045283499880874
7.520626718893242,-4.771933072953665
7.52162680223352,-4.607922816797341
7.522626885573798,-4.225232219099247
7.523626968914077,-4.006551877557477
7.524627052254355,-3.8425416214011534
7.525627135594633,-3.3505108529321816
7.526627218934912,-3.1865005967758506
7.5276273022751905,-2.8038099990777567
7.528627385615469,-2.585129657536001
7.529627468955747,-2.311779230608792
7.530627552296026,-2.038428803681583
7.531627635636304,-1.6010681205980433
7.532627718976582,-1.2183775228999565
7.53362780231686,-0.9996971813581723
7.534627885657139,-0.6716766690455387
7.535627968997417,-0.12497581519112089
7.536628052337695,0.09370452635066329
7.5376281356779735,0.4217250386632969
7.5386282190182525,0.749745550975959
7.539628302358531,1.1324361486740457
7.540628385698809,1.4057865756012546
7.541628469039087,1.6791370025284635
7.542628552379366,1.9524874294556724
7.543628635719644,2.2258378563828813
7.544628719059922,2.6631985394664213
7.545628802400201,2.93654896639363
7.546628885740479,3.155229307935386
7.547628969080757,3.428579734862595
7.5486290524210355,3.7019301617898037
7.549629135761315,3.920610503331588
7.550629219101593,4.084620759487905
7.551629302441871,4.303301101029675
7.552629385782149,4.576651527956884
7.553629469122428,4.6859916987277614
7.554629552462706,4.8500019548840925
7.555629635802984,5.0140122110404235
7.556629719143262,5.17802246719674
7.557629802483541,5.287362637967632
7.5586298858238194,5.451372894123949
7.559629969164098,5.506042979509388
7.560630052504376,5.615383150280266
7.561630135844655,5.560713064894841
7.562630219184933,5.615383150280266
7.563630302525211,5.615383150280266
7.564630385865489,5.670053235665719
7.565630469205768,5.615383150280266
7.566630552546046,5.560713064894841
7.567630635886324,5.506042979509388
7.568630719226603,5.287362637967632
7.5696308025668815,5.232692552582179
7.57063088590716,5.17802246719674
7.571630969247438,5.0140122110404235
7.572631052587717,4.8500019548840925
7.573631135927995,4.740661784113215
7.574631219268273,4.576651527956884
7.575631302608551,4.303301101029675
7.57663138594883,4.193960930258797
7.577631469289108,3.9752805887170126
7.578631552629386,3.756600247175257
7.5796316359696645,3.483249820248048
7.5806317193099435,3.209899393320839
7.581631802650222,2.93654896639363
7.5826318859905,2.71786862485186
7.583631969330778,2.335178027153759
7.584632052671057,2.1164976856120035
7.585632136011335,1.7884771732993414
7.586632219351613,1.6244669171430246
7.587632302691892,1.1871062340594989
7.58863238603217,0.8590857217468368
7.589632469372448,0.531065209434189
7.5906325527127265,0.2577147825069801
7.5916326360530055,-0.0156356444202288
7.592632719393284,-0.34365615673287664
7.593632802733562,-0.6716766690455387
7.59463288607384,-0.9996971813581723
7.595632969414119,-1.3277176936708344
7.596633052754397,-1.7104082913689211
7.597633136094675,-2.038428803681583
7.598633219434953,-2.311779230608792
7.599633302775232,-2.530459572150548
7.60063338611551,-2.8038099990777567
7.6016334694557885,-3.0224903406195267
7.602633552796067,-3.2411706821612967
7.603633636136346,-3.5145211090885056
7.604633719476624,-3.8425416214011534
7.605633802816902,-4.006551877557477
7.60663388615718,-4.279902304484686
7.607633969497459,-4.498582646026456
7.608634052837737,-4.607922816797341
7.609634136178015,-4.826603158339104
7.610634219518294,-4.990613414495435
7.6116343028585725,-5.045283499880874
7.612634386198851,-5.209293756037198
7.613634469539129,-5.318633926808083
7.614634552879408,-5.427974097578968
7.615634636219686,-5.482644182964407
7.616634719559964,-5.537314268349853
7.617634802900242,-5.591984353735292
7.618634886240521,-5.646654439120731
7.619634969580799,-5.646654439120731
7.620635052921077,-5.701324524506177
7.6216351362613555,-5.646654439120731
7.6226352196016345,-5.646654439120731
7.623635302941913,-5.537314268349853
7.624635386282191,-5.482644182964407
7.625635469622469,-5.427974097578968
7.626635552962748,-5.318633926808083
7.627635636303026,-5.263963841422644
7.628635719643304,-5.045283499880874
7.629635802983583,-4.935943329109989
7.630635886323861,-4.826603158339104
7.631635969664139,-4.717262987568226
7.6326360530044175,-4.498582646026456
7.6336361363446965,-4.279902304484686
7.634636219684975,-4.006551877557477
7.635636303025253,-3.9518817921720384
7.636636386365531,-3.6785313652448295
7.63763646970581,-3.2958407675467356
7.638636553046088,-3.1318305113904117
7.639636636386366,-2.9131501698486346
7.640636719726644,-2.585129657536001
7.641636803066923,-2.311779230608792
7.642636886407201,-2.093098889067008
7.6436369697474795,-1.8744185475252522
7.644637053087758,-1.6010681205980433
7.645637136428037,-1.2730476082853812
7.646637219768315,-0.8903570105872944
7.647637303108593,-0.6716766690455387
7.648637386448871,-0.34365615673287664
7.64963746978915,-0.12497581519112089
7.650637553129428,0.31238486789241904
7.651637636469706,0.531065209434189
7.652637719809985,0.749745550975959
7.653637803150263,1.0777660632886068
7.6546378864905416,1.4057865756012546
7.65563796983082,1.6791370025284635
7.656638053171099,1.9524874294556724
7.657638136511377,2.1711677709974424
7.658638219851655,2.5538583686955434
7.659638303191933,2.6631985394664213
7.660638386532212,2.93654896639363
7.66163846987249,3.209899393320839
7.662638553212768,3.428579734862595
7.6636386365530464,3.647260076404379
7.6646387198933255,3.756600247175257
7.665638803233604,3.9752805887170126
7.666638886573882,4.084620759487905
7.66763896991416,4.303301101029675
7.668639053254439,4.357971186415114
7.669639136594717,4.467311357186006
7.670639219934995,4.6313216133423225
7.671639303275274,4.6859916987277614
7.672639386615552,4.740661784113215
7.67363946995583,4.795331869498639
7.6746395532961085,4.8500019548840925
7.6756396366363875,4.904672040269531
7.676639719976666,4.904672040269531
7.677639803316944,4.8500019548840925
7.678639886657222,4.904672040269531
7.679639969997501,4.8500019548840925
7.680640053337779,4.795331869498639
7.681640136678057,4.740661784113215
7.682640220018335,4.6859916987277614
7.683640303358614,4.576651527956884
7.684640386698892,4.467311357186006
7.6856404700391705,4.357971186415114
7.686640553379449,4.139290844873344
7.687640636719728,4.029950674102466
7.688640720060006,3.920610503331588
7.689640803400284,3.756600247175257
7.690640886740562,3.428579734862595
7.691640970080841,3.264569478706278
7.692641053421119,3.045889137164508
7.693641136761397,2.8272087956227523
7.694641220101676,2.5538583686955434
7.695641303441954,2.2258378563828813
7.6966413867822325,2.1164976856120035
7.697641470122511,1.8978173440702335
7.69864155346279,1.5151267463721325
7.699641636803068,1.2417763194449236
7.700641720143346,1.0230959779031679
7.701641803483624,0.749745550975959
7.702641886823903,0.531065209434189
7.703641970164181,0.09370452635066329
7.704642053504459,-0.12497581519112089
7.705642136844737,-0.34365615673287664
7.706642220185016,-0.5623364982746466
7.707642303525295,-0.9996971813581723
7.708642386865573,-1.1637074375145033
7.709642470205851,-1.5463980352125901
7.71064255354613,-1.7650783767543743
7.711642636886408,-2.038428803681583
7.712642720226686,-2.311779230608792
7.713642803566965,-2.475789486765109
7.714642886907243,-2.749139913692318
7.715642970247521,-2.9131501698486346
7.7166430535877995,-3.1865005967758506
7.7176431369280785,-3.3505108529321816
7.718643220268357,-3.5691911944739445
7.719643303608635,-3.7878715360157145
7.720643386948913,-4.006551877557477
7.721643470289192,-4.225232219099247
7.72264355362947,-4.334572389870132
7.723643636969748,-4.443912560641017
7.724643720310026,-4.607922816797341
7.725643803650305,-4.717262987568226
7.726643886990583,-4.826603158339104
7.7276439703308615,-4.88127324372455
7.72864405367114,-4.935943329109989
7.729644137011419,-4.990613414495435
7.730644220351697,-5.045283499880874
7.731644303691975,-5.045283499880874
7.732644387032253,-5.045283499880874
7.733644470372532,-5.045283499880874
7.73464455371281,-5.045283499880874
7.735644637053088,-5.099953585266313
7.736644720393367,-5.045283499880874
7.737644803733645,-4.990613414495435
7.7386448870739235,-4.88127324372455
7.739644970414202,-4.771933072953665
7.740645053754481,-4.717262987568226
7.741645137094759,-4.553252731411895
7.742645220435037,-4.443912560641017
7.743645303775315,-4.279902304484686
7.744645387115594,-4.170562133713808
7.745645470455872,-4.006551877557477
7.74664555379615,-3.8425416214011534
7.747645637136428,-3.5691911944739445
7.748645720476707,-3.3505108529321816
7.7496458038169855,-3.1865005967758506
7.750645887157264,-2.9678202552340878
7.751645970497542,-2.749139913692318
7.752646053837821,-2.530459572150548
7.753646137178099,-2.311779230608792
7.754646220518377,-2.093098889067008
7.755646303858656,-1.8744185475252522
7.756646387198934,-1.6010681205980433
7.757646470539212,-1.3277176936708344
7.75864655387949,-1.0543672667436255
7.759646637219769,-0.8356869252018555
7.760646720560048,-0.5076664128892077
7.761646803900326,-0.2889860713474377
7.762646887240604,-0.07030572980566774
7.763646970580883,0.20304469712154116
7.764647053921161,0.531065209434189
7.765647137261439,0.749745550975959
7.766647220601717,1.0230959779031679
7.767647303941996,1.2964464048303768
7.768647387282274,1.5151267463721325
7.7696474706225525,1.7884771732993414
7.770647553962831,2.0071575148411256
7.77164763730311,2.1711677709974424
7.772647720643388,2.3898481125392124
7.773647803983666,2.6631985394664213
7.774647887323944,2.881878881008177
7.775647970664223,3.045889137164508
7.776648054004501,3.264569478706278
7.777648137344779,3.428579734862595
7.778648220685058,3.647260076404379
7.779648304025336,3.7019301617898037
7.7806483873656145,3.8659404179461347
7.781648470705893,3.9752805887170126
7.782648554046172,4.084620759487905
7.78364863738645,4.193960930258797
7.784648720726728,4.2486310156442215
7.785648804067006,4.303301101029675
7.786648887407285,4.357971186415114
7.787648970747563,4.357971186415114
7.788649054087841,4.357971186415114
7.789649137428119,4.357971186415114
7.790649220768398,4.4126412718005525
7.7916493041086765,4.357971186415114
7.792649387448955,4.303301101029675
7.793649470789233,4.2486310156442215
7.794649554129512,4.193960930258797
7.79564963746979,4.193960930258797
7.796649720810068,4.084620759487905
7.797649804150347,3.9752805887170126
7.798649887490625,3.756600247175257
7.799649970830903,3.7019301617898037
7.800650054171181,3.592589991018926
7.80165013751146,3.37390964947717
7.8026502208517385,3.209899393320839
7.803650304192017,2.991219051779069
7.804650387532295,2.881878881008177
7.805650470872574,2.608528454080968
7.806650554212852,2.3898481125392124
7.80765063755313,2.1164976856120035
7.808650720893408,2.0071575148411256
7.809650804233687,1.7884771732993414
7.810650887573965,1.5151267463721325
7.811650970914243,1.2417763194449236
7.8126510542545216,1.0230959779031679
7.813651137594801,0.8044156363613979
7.814651220935079,0.47639512404875006
7.815651304275357,0.2577147825069801
7.816651387615636,0.03903444096521014
7.817651470955914,-0.17964590057654561
7.818651554296192,-0.5076664128892077
7.81965163763647,-0.7263467544309634
7.820651720976749,-0.9450270959727476
7.821651804317027,-1.2183775228999565
7.8226518876573055,-1.4917279498271654
7.823651970997584,-1.7650783767543743
7.824652054337863,-1.98375871829613
7.825652137678141,-2.2024390598379
7.826652221018419,-2.366449315994217
7.827652304358697,-2.585129657536001
7.828652387698976,-2.8038099990777567
7.829652471039254,-2.9678202552340878
7.830652554379532,-3.1318305113904117
7.83165263771981,-3.3505108529321816
7.832652721060089,-3.5145211090885056
7.8336528044003675,-3.6785313652448295
7.834652887740646,-3.7878715360157145
7.835652971080924,-3.8972117067865994
7.836653054421203,-4.115892048328362
7.837653137761481,-4.225232219099247
7.838653221101759,-4.334572389870132
7.839653304442038,-4.389242475255571
7.840653387782316,-4.498582646026456
7.841653471122594,-4.498582646026456
7.842653554462872,-4.607922816797341
7.843653637803151,-4.607922816797341
7.8446537211434295,-4.607922816797341
7.845653804483708,-4.66259290218278
7.846653887823986,-4.607922816797341
7.847653971164265,-4.607922816797341
7.848654054504543,-4.607922816797341
7.849654137844821,-4.498582646026456
7.850654221185099,-4.498582646026456
7.851654304525378,-4.389242475255571
7.852654387865656,-4.389242475255571
7.853654471205934,-4.170562133713808
7.8546545545462125,-4.061221962942923
7.8556546378864915,-3.9518817921720384
7.85665472122677,-3.8425416214011534
7.857654804567048,-3.7878715360157145
7.858654887907327,-3.5145211090885056
7.859654971247605,-3.3505108529321816
7.860655054587883,-3.1865005967758506
7.861655137928161,-3.0771604260049727
7.86265522126844,-2.8038099990777567
7.863655304608718,-2.6397997429214257
7.864655387948996,-2.475789486765109
7.865655471289275,-2.257109145223339
7.866655554629554,-1.98375871829613
7.867655637969832,-1.7650783767543743
7.86865572131011,-1.5463980352125901
7.869655804650388,-1.3823877790562733
7.870655887990667,-1.0543672667436255
7.871655971330945,-0.7810168398164166
7.872656054671223,-0.6170065836600855
7.873656138011501,-0.3983262421183298
7.87465622135178,-0.17964590057654561
7.8756563046920585,0.148374611736088
7.876656388032337,0.3670549532778722
7.877656471372615,0.5857352948196279
7.878656554712894,0.749745550975959
7.879656638053172,0.9684258925177147
7.88065672139345,1.2964464048303768
7.881656804733729,1.4604566609867078
7.882656888074007,1.6791370025284635
7.883656971414285,1.8978173440702335
7.884657054754563,2.1164976856120035
7.885657138094842,2.2805079417683345
7.8866572214351205,2.4991882833100902
7.887657304775399,2.6631985394664213
7.888657388115677,2.881878881008177
7.889657471455956,2.991219051779069
7.890657554796234,3.155229307935386
7.891657638136512,3.264569478706278
7.89265772147679,3.428579734862595
7.893657804817069,3.537919905633487
7.894657888157347,3.647260076404379
7.895657971497625,3.7019301617898037
7.8966580548379035,3.811270332560696
7.8976581381781825,3.8659404179461347
7.898658221518461,3.920610503331588
7.899658304858739,3.9752805887170126
7.900658388199018,3.9752805887170126
7.901658471539296,3.9752805887170126
7.902658554879574,3.9752805887170126
7.903658638219852,4.029950674102466
7.904658721560131,3.920610503331588
7.905658804900409,3.920610503331588
7.906658888240687,3.811270332560696
7.9076589715809655,3.8659404179461347
7.9086590549212445,3.7019301617898037
7.909659138261523,3.647260076404379
7.910659221601801,3.537919905633487
7.911659304942079,3.428579734862595
7.912659388282358,3.264569478706278
7.913659471622636,3.100559222549961
7.914659554962914,2.93654896639363
7.915659638303192,2.8272087956227523
7.916659721643471,2.5538583686955434
7.917659804983749,2.3898481125392124
7.918659888324028,2.2258378563828813
7.919659971664306,2.0618276002265503
7.920660055004585,1.8431472586847946
7.921660138344863,1.6791370025284635
7.922660221685141,1.5151267463721325
7.92366030502542,1.2964464048303768
7.924660388365698,0.9684258925177147
7.925660471705976,0.749745550975959
7.926660555046254,0.531065209434189
7.927660638386533,0.31238486789241904
7.9286607217268115,0.03903444096521014
7.92966080506709,-0.17964590057654561
7.930660888407368,-0.34365615673287664
7.931660971747647,-0.6170065836600855
7.932661055087925,-0.7810168398164166
7.933661138428203,-1.1090373521290644
7.934661221768481,-1.3823877790562733
7.93566130510876,-1.5463980352125901
7.936661388449038,-1.7104082913689211
7.937661471789316,-2.038428803681583
7.9386615551295945,-2.2024390598379
7.9396616384698735,-2.366449315994217
7.940661721810152,-2.530459572150548
7.94166180515043,-2.694469828306879
7.942661888490709,-2.9678202552340878
7.943661971830987,-3.0224903406195267
7.944662055171265,-3.1318305113904117
7.945662138511543,-3.2411706821612967
7.946662221851822,-3.4598510237030595
7.9476623051921,-3.6238612798593905
7.948662388532378,-3.6238612798593905
7.9496624718726565,-3.7878715360157145
7.9506625552129355,-3.9518817921720384
7.951662638553214,-4.006551877557477
7.952662721893492,-4.061221962942923
7.95366280523377,-4.115892048328362
7.954662888574049,-4.170562133713808
7.955662971914327,-4.225232219099247
7.956663055254605,-4.225232219099247
7.957663138594883,-4.279902304484686
7.958663221935162,-4.279902304484686
7.95966330527544,-4.225232219099247
7.9606633886157185,-4.225232219099247
7.961663471955997,-4.170562133713808
7.962663555296276,-4.115892048328362
7.963663638636554,-4.061221962942923
7.964663721976832,-3.9518817921720384
7.965663805317111,-3.9518817921720384
7.966663888657389,-3.7878715360157145
7.967663971997667,-3.6785313652448295
7.968664055337945,-3.5691911944739445
7.969664138678224,-3.4051809383176206
7.970664222018502,-3.2411706821612967
7.971664305358781,-3.1318305113904117
7.972664388699059,-3.0224903406195267
7.973664472039338,-2.8038099990777567
7.974664555379616,-2.6397997429214257
7.975664638719894,-2.530459572150548
7.976664722060172,-2.366449315994217
7.977664805400451,-2.093098889067008
7.978664888740729,-1.929088632910691
7.979664972081007,-1.7104082913689211
7.9806650554212855,-1.6010681205980433
7.9816651387615645,-1.2183775228999565
7.982665222101843,-1.0543672667436255
7.983665305442121,-0.8356869252018555
7.9846653887824,-0.6716766690455387
7.985665472122678,-0.4529963275037545
7.986665555462956,-0.17964590057654561
7.987665638803234,0.03903444096521014
7.988665722143513,0.20304469712154116
7.989665805483791,0.3670549532778722
7.990665888824069,0.749745550975959
7.9916659721643475,0.91375580713229
7.9926660555046265,1.0777660632886068
7.993666138844905,1.2964464048303768
7.994666222185183,1.5697968317575857
7.995666305525461,1.7338070879139167
7.99666638886574,1.8978173440702335
7.997666472206018,2.0618276002265503
7.998666555546296,2.1711677709974424
7.999666638886574,2.4991882833100902
8.000666722226853,2.5538583686955434
8.001666805567131,2.71786862485186
8.00266688890741,2.8272087956227523
8.003666972247688,2.991219051779069
8.004667055587966,3.100559222549961
8.005667138928246,3.264569478706278
8.006667222268524,3.319239564091717
8.007667305608802,3.37390964947717
8.00866738894908,3.483249820248048
8.009667472289358,3.592589991018926
8.010667555629636,3.592589991018926
8.011667638969914,3.7019301617898037
8.012667722310193,3.647260076404379
8.013667805650472,3.7019301617898037
8.01466788899075,3.7019301617898037
8.015667972331029,3.647260076404379
8.016668055671307,3.647260076404379
8.017668139011585,3.647260076404379
8.018668222351863,3.537919905633487
8.019668305692141,3.483249820248048
8.02066838903242,3.37390964947717
8.0216684723727,3.37390964947717
8.022668555712977,3.209899393320839
8.023668639053255,3.045889137164508
8.024668722393534,2.991219051779069
8.025668805733812,2.8272087956227523
8.02666888907409,2.608528454080968
8.027668972414368,2.5538583686955434
8.028669055754648,2.335178027153759
8.029669139094926,2.2258378563828813
8.030669222435204,2.0618276002265503
8.031669305775482,1.8978173440702335
8.03266938911576,1.7338070879139167
8.033669472456038,1.5697968317575857
8.034669555796317,1.4057865756012546
8.035669639136595,1.0777660632886068
8.036669722476875,0.91375580713229
8.037669805817153,0.749745550975959
8.03866988915743,0.531065209434189
8.039669972497709,0.20304469712154116
8.040670055837987,0.03903444096521014
8.041670139178265,-0.07030572980566774
8.042670222518543,-0.2889860713474377
8.043670305858821,-0.5076664128892077
8.044670389199101,-0.7810168398164166
8.04567047253938,-0.9450270959727476
8.046670555879658,-1.2183775228999565
8.047670639219936,-1.3823877790562733
8.048670722560214,-1.7104082913689211
8.049670805900492,-1.8744185475252522
8.05067088924077,-1.98375871829613
8.05167097258105,-2.2024390598379
8.052671055921328,-2.42111940137967
8.053671139261606,-2.530459572150548
8.054671222601884,-2.6397997429214257
8.055671305942163,-2.749139913692318
8.05667138928244,-2.9678202552340878
8.057671472622719,-3.0771604260049727
8.058671555962997,-3.1865005967758506
8.059671639303277,-3.2411706821612967
8.060671722643555,-3.4051809383176206
8.061671805983833,-3.5691911944739445
8.062671889324111,-3.6238612798593905
8.06367197266439,-3.6785313652448295
8.064672056004667,-3.7878715360157145
8.065672139344946,-3.8425416214011534
8.066672222685224,-3.9518817921720384
8.067672306025504,-3.8972117067865994
8.068672389365782,-3.8972117067865994
8.06967247270606,-3.8972117067865994
8.070672556046338,-3.8972117067865994
8.071672639386616,-3.8972117067865994
8.072672722726894,-3.8972117067865994
8.073672806067172,-3.8972117067865994
8.074672889407452,-3.8425416214011534
8.07567297274773,-3.7878715360157145
8.076673056088008,-3.6238612798593905
8.077673139428287,-3.6238612798593905
8.078673222768565,-3.5691911944739445
8.079673306108843,-3.3505108529321816
8.080673389449121,-3.1865005967758506
8.081673472789399,-3.1865005967758506
8.082673556129679,-3.0771604260049727
8.083673639469957,-2.9131501698486346
8.084673722810235,-2.749139913692318
8.085673806150513,-2.694469828306879
8.086673889490791,-2.530459572150548
8.08767397283107,-2.311779230608792
8.088674056171348,-2.093098889067008
8.089674139511628,-1.98375871829613
8.090674222851906,-1.8744185475252522
8.091674306192184,-1.6557382059834822
8.092674389532462,-1.3823877790562733
8.09367447287274,-1.2183775228999565
8.094674556213018,-1.0543672667436255
8.095674639553296,-0.8356869252018555
8.096674722893574,-0.5623364982746466
8.097674806233854,-0.34365615673287664
8.098674889574133,-0.23431598596199876
8.09967497291441,-0.07030572980566774
8.100675056254689,0.20304469712154116
8.101675139594967,0.3670549532778722
