Time(s),Distance(mm)
7.5586298858238194,-8.8962443144314
7.559629969164098,-8.513553716733313
7.560630052504376,-7.802842606722564
7.561630135844655,-7.310811838253599
7.562630219184933,-6.764110984399181
7.563630302525211,-6.326750301315641
7.564630385865489,-5.780049447461224
7.565630469205768,-5.069338337450475
7.566630552546046,-4.467967398210618
7.567630635886324,-3.9212665443562003
7.568630719226603,-3.3198956051163435
7.5696308025668815,-2.335834068178386
7.57063088590716,-1.8438032997094211
7.571630969247438,-1.4064426166258812
7.572631052587717,-0.47705116507337664
7.573631135927995,0.45234028647914215
7.574631219268273,1.2723915672607689
7.575631302608551,1.9284325918860787
7.57663138594883,2.6938137872822523
7.577631469289108,3.732545409605649
7.578631552629386,4.279246263460067
7.5796316359696645,4.989957373470801
7.5806317193099435,5.591328312710672
7.581631802650222,6.466049678877738
7.5826318859905,6.794070191190386
7.583631969330778,7.286100959659365
7.584632052671057,7.94214198428466
7.585632136011335,8.43417275275364
7.586632219351613,9.035543691993496
7.587632302691892,9.308894118920705
7.58863238603217,9.910265058160576
7.589632469372448,10.347625741244102
7.5906325527127265,10.784986424327641
7.5916326360530055,11.11300693664029
7.592632719393284,11.441027448952937
7.593632802733562,11.605037705109268
7.59463288607384,11.769047961265585
7.595632969414119,11.769047961265585
7.596633052754397,11.823718046651038
7.597633136094675,11.823718046651038
7.598633219434953,11.714377875880146
7.599633302775232,11.55036761972383
7.60063338611551,11.441027448952937
7.6016334694557885,11.33168727818206
7.602633552796067,11.222347107411167
7.603633636136346,11.167677022025728
7.604633719476624,11.003666765869411
7.605633802816902,10.83965650971308
7.60663388615718,10.62097616817131
7.607633969497459,10.347625741244102
7.608634052837737,10.019605228931454
7.609634136178015,9.472904375077036
7.610634219518294,8.980873606608057
7.6116343028585725,8.59818300890997
7.612634386198851,8.106152240440991
7.613634469539129,7.450111215815696
7.614634552879408,6.958080447346717
7.615634636219686,6.411379593492299
7.616634719559964,6.028688995794212
7.617634802900242,5.26330780039801
7.618634886240521,4.771277031929046
7.619634969580799,4.388586434230959
7.620635052921077,4.060565921918297
7.6216351362613555,3.513865068063879
7.6226352196016345,3.0218342995949143
7.623635302941913,2.3657932749696045
7.624635386282191,1.8190924211151867
7.625635469622469,1.1630513964898768
7.626635552962748,0.5616804572500342
7.627635636303026,0.014979603395616437
7.628635719643304,-0.5863913358442545
7.629635802983583,-1.1877622750841113
7.630635886323861,-2.007813555865738
7.631635969664139,-2.663854580491048
7.6326360530044175,-3.2652255197308904
7.6336361363446965,-3.811926373585308
7.634636219684975,-4.522637483596057
7.635636303025253,-5.069338337450475
7.636636386365531,-5.452028935148562
7.63763646970581,-5.834719532846663
7.638636553046088,-6.2174101305447635
7.639636636386366,-6.764110984399181
7.640636719726644,-7.03746141132639
7.641636803066923,-7.420152009024477
7.642636886407201,-7.802842606722564
7.6436369697474795,-8.130863119035226
7.644637053087758,-8.349543460576982
7.645637136428037,-8.568223802118752
7.646637219768315,-8.84157422904596
7.647637303108593,-9.06025457058773
7.648637386448871,-9.224264826744054
7.64963746978915,-9.278934912129493
7.650637553129428,-9.278934912129493
7.651637636469706,-9.33360499751494
7.652637719809985,-9.278934912129493
7.653637803150263,-9.224264826744054
7.6546378864905416,-9.169594741358615
7.65563796983082,-9.005584485202277
7.656638053171099,-8.732234058275068
7.657638136511377,-8.677563972889644
7.658638219851655,-8.513553716733313
7.659638303191933,-8.18553320442065
7.660638386532212,-7.912182777493442
7.66163846987249,-7.638832350566233
7.662638553212768,-7.256141752868146
7.6636386365530464,-6.709440899013728
7.6646387198933255,-6.436090472086519
7.665638803233604,-5.998729789002979
7.666638886573882,-5.616039191304893
7.66763896991416,-4.850657995908719
7.668639053254439,-4.358627227439726
7.669639136594717,-3.9212665443562003
7.670639219934995,-3.3198956051163435
7.671639303275274,-2.4451742389492637
7.672639386615552,-1.953143470480299
7.67363946995583,-1.515782787396759
7.6746395532961085,-0.9690819335423413
7.6756396366363875,-0.20370073814616774
7.676639719976666,0.34300011570825006
7.677639803316944,0.8350308841772431
7.678639886657222,1.3270616526462078
7.679639969997501,1.9831026772715035
7.680640053337779,2.6391437018968134
7.681640136678057,3.131174470365792
7.682640220018335,3.623205238834757
7.683640303358614,4.333916348845506
7.684640386698892,4.7166069465435925
7.6856404700391705,5.153967629627132
7.686640553379449,5.70066848348155
7.687640636719728,6.302039422721421
7.688640720060006,6.684730020419508
7.689640803400284,7.122090703503034
7.690640886740562,7.450111215815696
7.691640970080841,7.94214198428466
7.692641053421119,8.16082232582643
7.693641136761397,8.3795026673682
7.694641220101676,8.762193265066287
7.695641303441954,8.926203521222618
7.6966413867822325,9.199553948149827
7.697641470122511,9.308894118920705
7.69864155346279,9.418234289691597
7.699641636803068,9.472904375077036
7.700641720143346,9.527574460462475
7.701641803483624,9.527574460462475
7.702641886823903,9.418234289691597
7.703641970164181,9.418234289691597
7.704642053504459,9.363564204306158
7.705642136844737,9.199553948149827
7.706642220185016,8.926203521222618
7.707642303525295,8.707523179680848
7.708642386865573,8.488842838139078
7.709642470205851,8.16082232582643
7.71064255354613,7.94214198428466
7.711642636886408,7.7781317281283435
7.712642720226686,7.286100959659365
7.713642803566965,6.903410361961264
7.714642886907243,6.520719764263177
7.715642970247521,6.192699251950529
7.7166430535877995,5.810008654252428
7.7176431369280785,5.153967629627132
7.718643220268357,4.7166069465435925
7.719643303608635,4.388586434230959
7.720643386948913,4.060565921918297
7.721643470289192,3.349854811907548
7.72264355362947,2.967164214209461
7.723643636969748,2.4204633603550434
7.724643720310026,1.9284325918860787
7.725643803650305,1.2723915672607689
7.726643886990583,0.8897009695626679
7.7276439703308615,0.5070103718645811
7.72864405367114,0.06964968878104116
7.729644137011419,-0.36771099430248455
7.730644220351697,-1.1330921896986723
7.731644303691975,-1.625122958167637
7.732644387032253,-2.007813555865738
7.733644470372532,-2.6091844951055947
7.73464455371281,-3.4839058612726745
7.735644637053088,-3.9212665443562003
7.736644720393367,-4.303957142054301
7.737644803733645,-4.795987910523266
7.7386448870739235,-5.342688764377684
7.739644970414202,-5.7253793620757705
7.740645053754481,-5.998729789002979
7.741645137094759,-6.326750301315641
7.742645220435037,-6.654770813628289
7.743645303775315,-6.928121240555498
7.744645387115594,-7.092131496711815
7.745645470455872,-7.365481923639024
7.74664555379615,-7.638832350566233
7.747645637136428,-7.802842606722564
7.748645720476707,-7.912182777493442
7.7496458038169855,-8.021522948264334
7.750645887157264,-8.130863119035226
7.751645970497542,-8.18553320442065
7.752646053837821,-8.18553320442065
7.753646137178099,-8.130863119035226
7.754646220518377,-8.076193033649773
7.755646303858656,-8.021522948264334
7.756646387198934,-7.912182777493442
7.757646470539212,-7.802842606722564
7.75864655387949,-7.529492179795355
7.759646637219769,-7.256141752868146
7.760646720560048,-6.982791325940937
7.761646803900326,-6.764110984399181
7.762646887240604,-6.326750301315641
7.763646970580883,-6.1080699597738715
7.764647053921161,-5.834719532846663
7.765647137261439,-5.452028935148562
7.766647220601717,-4.959998166679597
7.767647303941996,-4.467967398210618
7.768647387282274,-4.13994688589797
7.7696474706225525,-3.7572562881998834
7.770647553962831,-3.1012152635745736
7.77164763730311,-2.5545144097201558
7.772647720643388,-2.007813555865738
7.773647803983666,-1.625122958167637
7.774647887323944,-0.8597417627714634
7.775647970664223,-0.3130409089170456
7.776648054004501,0.17898985955193325
7.777648137344779,0.616350542635459
7.778648220685058,1.1630513964898768
7.779648304025336,1.6004120795734167
7.7806483873656145,1.9831026772715035
7.781648470705893,2.4751334457404965
7.782648554046172,3.076504384980339
7.78364863738645,3.513865068063879
7.784648720726728,3.951225751147419
7.785648804067006,4.333916348845506
7.786648887407285,4.771277031929046
7.787648970747563,5.153967629627132
7.788649054087841,5.4819881419397944
7.789649137428119,5.974018910408759
7.790649220768398,6.411379593492299
7.7916493041086765,6.684730020419508
7.792649387448955,7.122090703503034
7.793649470789233,7.286100959659365
7.794649554129512,7.668791557357451
7.79564963746979,7.7781317281283435
7.796649720810068,7.94214198428466
7.797649804150347,8.106152240440991
7.798649887490625,8.21549241121187
7.799649970830903,8.270162496597322
7.800650054171181,8.270162496597322
7.80165013751146,8.270162496597322
7.8026502208517385,8.324832581982761
7.803650304192017,8.324832581982761
7.804650387532295,8.21549241121187
7.805650470872574,7.9968120696701135
7.806650554212852,7.94214198428466
7.80765063755313,7.887471898899221
7.808650720893408,7.504781301201135
7.809650804233687,7.286100959659365
7.810650887573965,7.067420618117595
7.811650970914243,6.684730020419508
7.8126510542545216,6.302039422721421
7.813651137594801,5.91934882502332
7.814651220935079,5.591328312710672
7.815651304275357,5.317977885783463
7.816651387615636,4.7166069465435925
7.817651470955914,4.552596690387276
7.818651554296192,4.169906092689175
7.81965163763647,3.841885580376541
7.820651720976749,3.2951847265221232
7.821651804317027,2.9124941288240223
7.8226518876573055,2.4751334457404965
7.823651970997584,2.0924428480423956
7.824652054337863,1.381731738031661
7.825652137678141,1.053711225718999
7.826652221018419,0.725690713406351
7.827652304358697,0.34300011570825006
7.828652387698976,-0.25837082353159246
7.829652471039254,-0.8597417627714634
7.830652554379532,-1.2971024458550033
7.83165263771981,-1.734463128938529
7.832652721060089,-2.335834068178386
7.8336528044003675,-2.8278648366473647
7.834652887740646,-3.3198956051163435
7.835652971080924,-3.7025862028144303
7.836653054421203,-4.194616971283409
7.837653137761481,-4.57730756898151
7.838653221101759,-4.905328081294144
7.839653304442038,-5.178678508221353
7.840653387782316,-5.506699020534015
7.841653471122594,-5.944059703617555
7.842653554462872,-6.1080699597738715
7.843653637803151,-6.326750301315641
7.8446537211434295,-6.545430642857397
7.845653804483708,-6.818781069784606
7.846653887823986,-6.982791325940937
7.847653971164265,-7.146801582097268
7.848654054504543,-7.256141752868146
7.849654137844821,-7.365481923639024
7.850654221185099,-7.474822094409916
7.851654304525378,-7.420152009024477
7.852654387865656,-7.365481923639024
7.853654471205934,-7.310811838253599
7.8546545545462125,-7.256141752868146
7.8556546378864915,-7.146801582097268
7.85665472122677,-7.03746141132639
7.857654804567048,-6.764110984399181
7.858654887907327,-6.654770813628289
7.859654971247605,-6.436090472086519
7.860655054587883,-6.2174101305447635
7.861655137928161,-5.998729789002979
7.86265522126844,-5.670709276690346
7.863655304608718,-5.342688764377684
7.864655387948996,-5.124008422835928
7.865655471289275,-4.686647739752388
7.866655554629554,-4.303957142054301
7.867655637969832,-3.8665964589707613
7.86865572131011,-3.4292357758872214
7.869655804650388,-3.0465451781891346
7.870655887990667,-2.226493897407508
7.871655971330945,-1.953143470480299
7.872656054671223,-1.5704528727822122
7.873656138011501,-1.1877622750841113
7.87465622135178,-0.4223810796879235
7.8756563046920585,-0.09436056737527565
7.876656388032337,0.34300011570825006
7.877656471372615,0.725690713406351
7.878656554712894,1.1630513964898768
7.879656638053172,1.6550821649588698
7.88065672139345,1.9831026772715035
7.881656804733729,2.4751334457404965
7.882656888074007,3.076504384980339
7.883656971414285,3.45919498267844
7.884657054754563,3.841885580376541
7.885657138094842,4.279246263460067
7.8866572214351205,4.661936861158168
7.887657304775399,4.935287288085377
7.888657388115677,5.2086377150125855
7.889657471455956,5.591328312710672
7.890657554796234,5.974018910408759
7.891657638136512,6.247369337335968
7.89265772147679,6.466049678877738
7.893657804817069,6.739400105804947
7.894657888157347,6.848740276575839
7.895657971497625,7.012750532732156
7.8966580548379035,7.122090703503034
7.8976581381781825,7.340771045044804
7.898658221518461,7.340771045044804
7.899658304858739,7.504781301201135
7.900658388199018,7.559451386586574
7.901658471539296,7.450111215815696
7.902658554879574,7.450111215815696
7.903658638219852,7.450111215815696
7.904658721560131,7.231430874273926
7.905658804900409,7.067420618117595
7.906658888240687,6.958080447346717
7.9076589715809655,6.684730020419508
7.9086590549212445,6.411379593492299
7.909659138261523,6.247369337335968
7.910659221601801,5.974018910408759
7.911659304942079,5.70066848348155
7.912659388282358,5.317977885783463
7.913659471622636,5.0446274588562545
7.914659554962914,4.825947117314485
7.915659638303192,4.388586434230959
7.916659721643471,4.060565921918297
7.917659804983749,3.841885580376541
7.918659888324028,3.404524897293001
7.919659971664306,2.8578240434385833
7.920660055004585,2.5298035311259213
7.921660138344863,2.0377727626569566
7.922660221685141,1.6550821649588698
7.92366030502542,1.21772148187533
7.924660388365698,0.8897009695626679
7.925660471705976,0.45234028647914215
7.926660555046254,0.06964968878104116
7.927660638386533,-0.47705116507337664
7.9286607217268115,-0.9690819335423413
7.92966080506709,-1.351772531240428
7.930660888407368,-1.6797930435530901
7.931660971747647,-2.062483641251177
7.932661055087925,-2.7731947512619257
7.933661138428203,-3.2105554343454656
7.934661221768481,-3.4839058612726745
7.93566130510876,-3.9212665443562003
7.936661388449038,-4.358627227439726
7.937661471789316,-4.631977654366935
7.9386615551295945,-4.905328081294144
7.9396616384698735,-5.178678508221353
7.940661721810152,-5.561369105919454
7.94166180515043,-5.780049447461224
7.942661888490709,-5.944059703617555
7.943661971830987,-6.1080699597738715
7.944662055171265,-6.38142038670108
7.945662138511543,-6.436090472086519
7.946662221851822,-6.545430642857397
7.9476623051921,-6.654770813628289
7.948662388532378,-6.764110984399181
7.9496624718726565,-6.764110984399181
7.9506625552129355,-6.764110984399181
7.951662638553214,-6.764110984399181
7.952662721893492,-6.709440899013728
7.95366280523377,-6.654770813628289
7.954662888574049,-6.4907605574719724
7.955662971914327,-6.38142038670108
7.956663055254605,-6.326750301315641
7.957663138594883,-6.1080699597738715
7.958663221935162,-5.8893896182321015
7.95966330527544,-5.670709276690346
7.9606633886157185,-5.397358849763137
7.961663471955997,-5.124008422835928
7.962663555296276,-4.741317825137827
7.963663638636554,-4.413297312825179
7.964663721976832,-4.085276800512517
7.965663805317111,-3.8665964589707613
7.966663888657389,-3.3198956051163435
7.967663971997667,-2.8825349220328036
7.968664055337945,-2.390504153563839
7.969664138678224,-2.062483641251177
7.970664222018502,-1.625122958167637
7.971664305358781,-1.2424323604695502
7.972664388699059,-0.8597417627714634
7.973664472039338,-0.3130409089170456
7.974664555379616,0.2336599449373722
7.975664638719894,0.5616804572500342
7.976664722060172,0.944371054948121
7.977664805400451,1.381731738031661
7.978664888740729,1.6550821649588698
7.979664972081007,2.0377727626569566
7.9806650554212855,2.5298035311259213
7.9816651387615645,3.0218342995949143
7.982665222101843,3.349854811907548
7.983665305442121,3.623205238834757
7.9846653887824,4.060565921918297
7.985665472122678,4.388586434230959
7.986665555462956,4.661936861158168
7.987665638803234,4.989957373470801
7.988665722143513,5.2086377150125855
7.989665805483791,5.4819881419397944
7.990665888824069,5.810008654252428
7.9916659721643475,6.028688995794212
7.9926660555046265,6.302039422721421
7.993666138844905,6.466049678877738
7.994666222185183,6.466049678877738
7.995666305525461,6.630059935034055
7.99666638886574,6.684730020419508
7.997666472206018,6.794070191190386
7.998666555546296,6.794070191190386
7.999666638886574,6.794070191190386
8.000666722226853,6.794070191190386
8.001666805567131,6.739400105804947
8.00266688890741,6.630059935034055
8.003666972247688,6.57538984964863
8.004667055587966,6.356709508106846
8.005667138928246,6.247369337335968
8.006667222268524,6.13802916656509
8.007667305608802,5.810008654252428
8.00866738894908,5.4819881419397944
8.009667472289358,5.372647971168902
8.010667555629636,5.153967629627132
8.011667638969914,4.825947117314485
8.012667722310193,4.552596690387276
8.013667805650472,4.333916348845506
8.01466788899075,3.951225751147419
8.015667972331029,3.45919498267844
8.016668055671307,3.185844555751231
8.017668139011585,2.9124941288240223
8.018668222351863,2.4204633603550434
8.019668305692141,1.8737625065006256
8.02066838903242,1.5457419941879778
8.0216684723727,1.2723915672607689
8.022668555712977,0.944371054948121
8.023668639053255,0.45234028647914215
8.024668722393534,0.12431977416649431
8.025668805733812,-0.25837082353159246
8.02666888907409,-0.6957315066151324
8.027668972414368,-1.2971024458550033
8.028669055754648,-1.6797930435530901
8.029669139094926,-1.953143470480299
8.030669222435204,-2.335834068178386
8.031669305775482,-2.8825349220328036
8.03266938911576,-3.2652255197308904
8.033669472456038,-3.4839058612726745
8.034669555796317,-3.8665964589707613
8.035669639136595,-4.249287056668848
8.036669722476875,-4.467967398210618
8.037669805817153,-4.795987910523266
8.03866988915743,-5.014668252065036
8.039669972497709,-5.233348593606806
8.040670055837987,-5.561369105919454
8.041670139178265,-5.670709276690346
8.042670222518543,-5.780049447461224
8.043670305858821,-5.944059703617555
8.044670389199101,-6.0533998743884325
8.04567047253938,-6.16274004515931
8.046670555879658,-6.272080215930188
8.047670639219936,-6.326750301315641
8.048670722560214,-6.326750301315641
8.049670805900492,-6.326750301315641
8.05067088924077,-6.326750301315641
8.05167097258105,-6.16274004515931
8.052671055921328,-6.1080699597738715
8.053671139261606,-5.944059703617555
8.054671222601884,-5.834719532846663
8.055671305942163,-5.616039191304893
8.05667138928244,-5.397358849763137
8.057671472622719,-5.178678508221353
8.058671555962997,-5.069338337450475
8.059671639303277,-4.795987910523266
8.060671722643555,-4.413297312825179
8.061671805983833,-4.085276800512517
8.062671889324111,-3.9212665443562003
8.06367197266439,-3.5932460320435524
8.064672056004667,-3.1012152635745736
8.065672139344946,-2.7185246658764726
8.066672222685224,-2.335834068178386
8.067672306025504,-1.953143470480299
8.068672389365782,-1.515782787396759
8.06967247270606,-1.1330921896986723
8.070672556046338,-0.7504015920005855
8.071672639386616,-0.3130409089170456
8.072672722726894,0.17898985955193325
8.073672806067172,0.45234028647914215
8.074672889407452,0.8897009695626679
8.07567297274773,1.108381311104452
8.076673056088008,1.5457419941879778
8.077673139428287,1.8190924211151867
8.078673222768565,2.2564531041987124
8.079673306108843,2.6938137872822523
8.080673389449121,3.131174470365792
8.081673472789399,3.45919498267844
8.082673556129679,3.841885580376541
8.083673639469957,4.005895836532858
8.084673722810235,4.388586434230959
8.085673806150513,4.607266775772715
8.086673889490791,4.771277031929046
8.08767397283107,4.935287288085377
8.088674056171348,5.26330780039801
8.089674139511628,5.427318056554341
8.090674222851906,5.70066848348155
8.091674306192184,5.864678739637881
8.092674389532462,6.028688995794212
8.09367447287274,6.192699251950529
8.094674556213018,6.192699251950529
8.095674639553296,6.356709508106846
8.096674722893574,6.302039422721421
8.097674806233854,6.356709508106846
8.098674889574133,6.356709508106846
8.09967497291441,6.247369337335968
8.100675056254689,6.192699251950529
8.101675139594967,6.13802916656509
8.102675222935245,6.028688995794212
8.103675306275523,5.755338568867003
8.104675389615801,5.536658227325219
8.105675472956081,5.427318056554341
8.10667555629636,5.2086377150125855
8.107675639636637,4.8806172026999235
8.108675722976916,4.7166069465435925
8.109675806317194,4.497926605001837
8.110675889657472,4.333916348845506
8.11167597299775,3.951225751147419
8.11267605633803,3.67787532422021
8.113676139678308,3.404524897293001
8.114676223018586,3.131174470365792
8.115676306358864,2.5844736165113744
8.116676389699142,2.2564531041987124
8.11767647303942,1.8190924211151867
8.118676556379699,1.4910719088025388
8.119676639719977,1.053711225718999
8.120676723060257,0.78036079879179
8.121676806400535,0.3976702010937032
8.122676889740813,0.12431977416649431
8.123676973081091,-0.36771099430248455
8.124677056421369,-0.8050716773860103
8.125677139761647,-1.1877622750841113
8.126677223101925,-1.5704528727822122
8.127677306442203,-1.953143470480299
8.128677389782483,-2.281163982792947
8.129677473122761,-2.663854580491048
8.13067755646304,-2.9918750928036815
8.131677639803318,-3.4292357758872214
8.132677723143596,-3.7572562881998834
8.133677806483874,-3.975936629741639
8.134677889824152,-4.249287056668848
8.135677973164432,-4.467967398210618
8.13667805650471,-4.741317825137827
8.137678139844988,-4.959998166679597
8.138678223185266,-5.069338337450475
8.139678306525544,-5.342688764377684
8.140678389865823,-5.561369105919454
8.1416784732061,-5.561369105919454
8.142678556546379,-5.7253793620757705
8.143678639886659,-5.834719532846663
8.144678723226937,-5.8893896182321015
8.145678806567215,-5.8893896182321015
8.146678889907493,-5.8893896182321015
8.147678973247771,-5.8893896182321015
8.14867905658805,-5.8893896182321015
8.149679139928327,-5.834719532846663
8.150679223268606,-5.670709276690346
8.151679306608886,-5.506699020534015
8.152679389949164,-5.452028935148562
8.153679473289442,-5.233348593606806
8.15467955662972,-5.178678508221353
8.155679639969998,-4.905328081294144
8.156679723310276,-4.631977654366935
8.157679806650554,-4.467967398210618
8.158679889990834,-4.194616971283409
8.159679973331112,-3.9212665443562003
8.16068005667139,-3.4839058612726745
8.161680140011669,-3.2105554343454656
8.162680223351947,-2.8825349220328036
8.163680306692225,-2.663854580491048
8.164680390032503,-2.11715372663663
8.165680473372781,-1.8438032997094211
8.166680556713061,-1.625122958167637
8.167680640053339,-1.2424323604695502
8.168680723393617,-0.7504015920005855
8.169680806733895,-0.36771099430248455
8.170680890074173,0.06964968878104116
8.171680973414452,0.45234028647914215
8.17268105675473,0.8897009695626679
8.17368114009501,1.1630513964898768
8.174681223435288,1.381731738031661
8.175681306775566,1.7097522503442946
8.176681390115844,2.1471129334278345
8.177681473456122,2.6391437018968134
8.1786815567964,2.9124941288240223
8.179681640136678,3.24051464113667
8.180681723476956,3.568535153449332
8.181681806817236,3.8965556657619658
8.182681890157514,4.005895836532858
8.183681973497793,4.388586434230959
8.18468205683807,4.607266775772715
8.185682140178349,4.771277031929046
8.186682223518627,4.935287288085377
8.187682306858905,5.0992975442416935
8.188682390199183,5.372647971168902
8.189682473539463,5.4819881419397944
8.190682556879741,5.645998398096111
8.19168264022002,5.755338568867003
8.192682723560297,5.810008654252428
8.193682806900576,5.91934882502332
8.194682890240854,5.91934882502332
8.195682973581132,5.864678739637881
8.196683056921412,5.91934882502332
8.19768314026169,5.91934882502332
8.198683223601968,5.810008654252428
8.199683306942246,5.645998398096111
8.200683390282524,5.427318056554341
8.201683473622802,5.372647971168902
8.20268355696308,5.153967629627132
8.203683640303359,4.989957373470801
8.204683723643639,4.825947117314485
8.205683806983917,4.661936861158168
8.206683890324195,4.279246263460067
8.207683973664473,4.11523600730375
8.208684057004751,3.8965556657619658
8.20968414034503,3.623205238834757
8.210684223685307,3.24051464113667
8.211684307025585,2.967164214209461
8.212684390365865,2.6391437018968134
8.213684473706143,2.3657932749696045
8.214684557046422,1.8190924211151867
8.2156846403867,1.4910719088025388
8.216684723726978,1.2723915672607689
8.217684807067256,0.944371054948121
8.218684890407534,0.5070103718645811
8.219684973747814,0.2336599449373722
8.220685057088092,-0.20370073814616774
8.22168514042837,-0.47705116507337664
8.222685223768648,-1.0237520189277944
8.223685307108926,-1.4064426166258812
8.224685390449205,-1.6797930435530901
8.225685473789483,-1.8984733850948459
8.22668555712976,-2.335834068178386
8.22768564047004,-2.6091844951055947
8.228685723810319,-2.9372050074182567
8.229685807150597,-3.1558853489600125
8.230685890490875,-3.5385759466580993
8.231685973831153,-3.811926373585308
8.232686057171431,-4.030606715127092
8.23368614051171,-4.249287056668848
8.23468622385199,-4.467967398210618
8.235686307192267,-4.631977654366935
8.236686390532546,-4.795987910523266
8.237686473872824,-4.905328081294144
8.238686557213102,-5.124008422835928
8.23968664055338,-5.178678508221353
8.240686723893658,-5.342688764377684
8.241686807233936,-5.342688764377684
8.242686890574216,-5.397358849763137
8.243686973914494,-5.452028935148562
8.244687057254772,-5.452028935148562
8.24568714059505,-5.397358849763137
8.246687223935329,-5.397358849763137
8.247687307275607,-5.342688764377684
8.248687390615885,-5.178678508221353
8.249687473956163,-5.178678508221353
8.250687557296443,-5.069338337450475
8.251687640636721,-4.741317825137827
8.252687723977,-4.57730756898151
8.253687807317277,-4.522637483596057
8.254687890657555,-4.249287056668848
8.255687973997833,-3.9212665443562003
8.256688057338112,-3.7025862028144303
8.257688140678392,-3.5385759466580993
8.25868822401867,-3.2652255197308904
8.259688307358948,-2.8825349220328036
8.260688390699226,-2.5545144097201558
8.261688474039504,-2.281163982792947
8.262688557379782,-2.007813555865738
8.26368864072006,-1.734463128938529
8.264688724060338,-1.4064426166258812
8.265688807400618,-1.0237520189277944
8.266688890740896,-0.6957315066151324
8.267688974081175,-0.20370073814616774
8.268689057421453,0.12431977416649431
8.26968914076173,0.5070103718645811
8.270689224102009,0.8350308841772431
8.271689307442287,1.1630513964898768
8.272689390782565,1.381731738031661
8.273689474122845,1.7097522503442946
8.274689557463123,1.9831026772715035
8.275689640803401,2.5298035311259213
8.27668972414368,2.80315395805313
8.277689807483958,3.131174470365792
8.278689890824236,3.349854811907548
8.279689974164514,3.623205238834757
8.280690057504794,3.8965556657619658
8.281690140845072,4.11523600730375
8.28269022418535,4.388586434230959
8.283690307525628,4.552596690387276
8.284690390865906,4.661936861158168
8.285690474206184,4.825947117314485
8.286690557546462,5.0446274588562545
8.28769064088674,5.2086377150125855
8.28869072422702,5.26330780039801
8.289690807567299,5.317977885783463
8.290690890907577,5.427318056554341
8.291690974247855,5.427318056554341
8.292691057588133,5.427318056554341
8.293691140928411,5.427318056554341
8.29469122426869,5.427318056554341
8.295691307608967,5.372647971168902
8.296691390949247,5.26330780039801
8.297691474289525,5.26330780039801
8.298691557629803,5.0446274588562545
8.299691640970082,4.935287288085377
8.30069172431036,4.825947117314485
8.301691807650638,4.661936861158168
8.302691890990916,4.443256519616384
8.303691974331196,4.224576178074628
8.304692057671474,4.060565921918297
8.305692141011752,3.787215494991088
8.30669222435203,3.404524897293001
8.307692307692308,3.2951847265221232
8.308692391032586,2.967164214209461
8.309692474372865,2.5844736165113744
8.310692557713143,2.2564531041987124
8.311692641053423,1.9284325918860787
8.3126927243937,1.6550821649588698
8.313692807733979,1.2723915672607689
